datetime,pm2.5,co,no,no2,pm10,nox,o3,veloc.,direc.,so2
2019-01-11 11:00:00,20.0,0.1,24.0,75.0,40.0,112.0,27.0,0.9,243.0,5.0
2019-01-11 12:00:00,19.0,0.1,18.0,66.0,38.0,92.0,29.0,1.0,222.0,5.0
2019-01-11 13:00:00,13.0,0.1,10.0,48.0,25.0,63.0,47.0,0.9,212.0,5.0
2019-01-11 14:00:00,9.0,0.1,6.0,28.0,18.0,37.0,55.0,0.4,145.0,5.0
2019-01-11 15:00:00,9.0,0.1,7.0,38.0,22.0,48.0,53.0,0.5,155.0,5.0
2019-01-11 16:00:00,9.0,0.1,5.0,29.0,21.0,37.0,58.0,0.4,208.0,4.0
2019-01-11 17:00:00,8.0,0.1,5.0,35.0,22.0,43.0,46.0,0.4,219.0,4.0
2019-01-11 18:00:00,12.0,0.1,6.0,79.0,32.0,89.0,13.0,0.2,202.0,4.0
2019-01-11 19:00:00,20.0,0.2,159.0,115.0,53.0,359.0,3.0,0.2,229.0,8.0
2019-01-11 20:00:00,24.0,0.5,192.0,121.0,57.0,416.0,3.0,0.2,284.0,11.0
2019-01-11 21:00:00,36.0,0.6,201.0,119.0,113.0,428.0,3.0,0.2,318.0,11.0
2019-01-11 22:00:00,34.0,0.6,159.0,118.0,63.0,362.0,3.0,0.6,359.0,8.0
2019-01-11 23:00:00,44.0,0.3,149.0,102.0,82.0,331.0,4.0,0.1,156.0,9.0
2019-01-12 00:00:00,33.0,0.3,90.0,91.0,50.0,229.0,3.0,0.3,356.0,5.0
2019-01-12 01:00:00,22.0,0.1,15.0,71.0,31.0,94.0,5.0,0.7,253.0,5.0
2019-01-12 02:00:00,15.0,0.1,6.0,59.0,20.0,69.0,19.0,0.5,304.0,4.0
2019-01-12 03:00:00,10.0,0.1,5.0,35.0,13.0,43.0,41.0,0.8,316.0,5.0
2019-01-12 04:00:00,8.0,0.1,4.0,30.0,11.0,36.0,35.0,1.0,244.0,5.0
2019-01-12 05:00:00,8.0,0.1,4.0,36.0,11.0,42.0,25.0,1.8,233.0,5.0
2019-01-12 06:00:00,7.0,0.1,4.0,35.0,10.0,41.0,27.0,2.0,235.0,5.0
2019-01-12 07:00:00,9.0,0.1,9.0,50.0,14.0,64.0,11.0,1.1,240.0,5.0
2019-01-12 08:00:00,18.0,0.1,59.0,69.0,34.0,159.0,3.0,0.6,228.0,5.0
2019-01-12 09:00:00,16.0,0.1,52.0,75.0,30.0,155.0,6.0,1.3,246.0,5.0
2019-01-12 10:00:00,15.0,0.1,31.0,71.0,27.0,119.0,15.0,1.3,254.0,5.0
2019-01-12 11:00:00,13.0,0.1,19.0,66.0,24.0,95.0,25.0,0.9,263.0,5.0
2019-01-12 12:00:00,19.0,0.1,16.0,68.0,31.0,93.0,32.0,0.6,253.0,5.0
2019-01-12 13:00:00,25.0,0.1,10.0,54.0,39.0,69.0,42.0,0.8,214.0,5.0
2019-01-12 14:00:00,19.0,0.1,7.0,44.0,27.0,55.0,53.0,0.8,219.0,5.0
2019-01-12 15:00:00,12.0,0.1,6.0,31.0,18.0,40.0,64.0,0.7,203.0,5.0
2019-01-12 16:00:00,8.0,0.1,5.0,27.0,14.0,35.0,65.0,0.5,185.0,4.0
2019-01-12 17:00:00,9.0,0.1,5.0,37.0,15.0,45.0,56.0,0.4,235.0,4.0
2019-01-12 18:00:00,11.0,0.1,6.0,51.0,18.0,59.0,47.0,0.5,239.0,4.0
2019-01-12 19:00:00,16.0,0.2,21.0,83.0,32.0,115.0,26.0,0.8,300.0,4.0
2019-01-12 20:00:00,25.0,0.4,100.0,119.0,47.0,273.0,3.0,0.2,343.0,5.0
2019-01-12 21:00:00,33.0,0.6,144.0,122.0,55.0,343.0,3.0,0.3,312.0,5.0
2019-01-12 22:00:00,42.0,0.6,106.0,110.0,69.0,272.0,4.0,0.4,332.0,5.0
2019-01-12 23:00:00,40.0,0.4,34.0,86.0,51.0,139.0,3.0,0.3,289.0,5.0
2019-01-13 00:00:00,32.0,0.3,21.0,74.0,40.0,106.0,6.0,0.8,257.0,5.0
2019-01-13 01:00:00,24.0,0.2,9.0,64.0,30.0,77.0,9.0,0.6,247.0,5.0
2019-01-13 02:00:00,17.0,0.2,6.0,56.0,21.0,65.0,13.0,0.3,250.0,5.0
2019-01-13 03:00:00,11.0,0.1,5.0,44.0,13.0,52.0,23.0,0.4,239.0,5.0
2019-01-13 04:00:00,10.0,0.1,5.0,34.0,13.0,41.0,26.0,0.5,247.0,5.0
2019-01-13 05:00:00,12.0,0.1,4.0,29.0,15.0,36.0,25.0,1.3,240.0,5.0
2019-01-13 06:00:00,10.0,0.1,4.0,30.0,13.0,36.0,24.0,0.9,241.0,5.0
2019-01-13 07:00:00,9.0,0.1,5.0,32.0,11.0,39.0,23.0,1.1,244.0,4.0
2019-01-13 08:00:00,9.0,0.1,5.0,37.0,12.0,45.0,19.0,0.8,247.0,4.0
2019-01-13 09:00:00,10.0,0.1,9.0,50.0,17.0,64.0,17.0,0.7,246.0,5.0
2019-01-13 10:00:00,11.0,0.1,10.0,51.0,18.0,66.0,24.0,1.0,256.0,5.0
2019-01-13 11:00:00,12.0,0.1,10.0,51.0,18.0,67.0,31.0,0.7,261.0,5.0
2019-01-13 12:00:00,11.0,0.1,9.0,50.0,17.0,64.0,37.0,0.6,272.0,5.0
2019-01-13 13:00:00,9.0,0.1,7.0,39.0,13.0,50.0,51.0,0.4,210.0,5.0
2019-01-13 14:00:00,9.0,0.1,6.0,28.0,12.0,37.0,55.0,0.5,198.0,5.0
2019-01-13 15:00:00,9.0,0.1,7.0,34.0,14.0,44.0,49.0,0.5,158.0,5.0
2019-01-13 16:00:00,10.0,0.2,8.0,57.0,17.0,70.0,38.0,0.4,112.0,4.0
2019-01-13 17:00:00,8.0,0.2,6.0,37.0,13.0,47.0,55.0,0.3,222.0,4.0
2019-01-13 18:00:00,10.0,0.2,6.0,47.0,18.0,56.0,41.0,0.4,234.0,4.0
2019-01-13 19:00:00,10.0,0.3,8.0,75.0,16.0,87.0,19.0,0.6,234.0,4.0
2019-01-13 20:00:00,19.0,0.4,78.0,105.0,35.0,225.0,4.0,0.2,280.0,5.0
2019-01-13 21:00:00,29.0,0.5,140.0,111.0,58.0,326.0,3.0,0.1,10.0,5.0
2019-01-13 22:00:00,32.0,0.5,68.0,90.0,45.0,194.0,3.0,0.3,340.0,5.0
2019-01-13 23:00:00,32.0,0.2,26.0,74.0,68.0,114.0,3.0,0.4,227.0,5.0
2019-01-14 00:00:00,23.0,0.2,24.0,70.0,31.0,107.0,3.0,0.3,236.0,5.0
2019-01-14 01:00:00,19.0,0.2,23.639344262295083,69.22950819672131,25.0,105.68852459016394,4.0,0.4,234.0,5.0
2019-01-14 02:00:00,14.0,0.1,23.278688524590162,68.45901639344262,17.0,104.37704918032787,9.0,0.6,227.0,5.0
2019-01-14 03:00:00,14.0,0.1,22.918032786885245,67.68852459016394,16.0,103.06557377049181,7.0,0.6,238.0,5.0
2019-01-14 04:00:00,15.0,0.1,22.557377049180328,66.91803278688525,17.0,101.75409836065573,9.0,1.4,238.0,5.0
2019-01-14 05:00:00,13.0,0.1,22.19672131147541,66.14754098360656,16.0,100.44262295081967,10.0,1.4,239.0,5.0
2019-01-14 06:00:00,14.0,0.1,21.83606557377049,65.37704918032787,21.0,99.1311475409836,3.0,1.8,234.0,5.0
2019-01-14 07:00:00,12.0,0.1,21.475409836065573,64.60655737704919,23.0,97.81967213114754,3.0,1.5,234.0,5.0
2019-01-14 08:00:00,14.0,0.2,21.114754098360656,63.83606557377049,31.0,96.50819672131148,3.0,1.4,245.0,8.0
2019-01-14 09:00:00,14.0,0.1,20.75409836065574,63.0655737704918,36.0,95.19672131147541,4.0,1.1,241.0,8.0
2019-01-14 10:00:00,10.0,0.1,20.39344262295082,62.295081967213115,24.0,93.88524590163935,18.0,0.7,262.0,5.0
2019-01-14 11:00:00,9.0,0.1,20.0327868852459,61.52459016393443,24.0,92.57377049180329,24.0,0.4,281.0,5.0
2019-01-14 12:00:00,9.0,0.1,19.672131147540984,60.75409836065574,25.0,91.26229508196721,33.0,0.8,210.0,4.0
2019-01-14 13:00:00,7.0,0.1,19.311475409836063,59.98360655737705,21.0,89.95081967213115,42.0,0.3,96.0,4.0
2019-01-14 14:00:00,5.0,0.1,18.950819672131146,59.21311475409836,19.0,88.63934426229508,38.0,1.1,112.0,4.0
2019-01-14 15:00:00,5.0,0.1,18.59016393442623,58.44262295081967,24.0,87.32786885245902,54.0,1.6,101.0,4.0
2019-01-14 16:00:00,7.0,0.1,18.229508196721312,57.67213114754098,13.0,86.01639344262296,44.0,2.6,84.0,4.0
2019-01-14 17:00:00,8.0,0.1,17.868852459016395,56.90163934426229,18.0,84.70491803278688,21.0,0.9,93.0,4.0
2019-01-14 18:00:00,9.0,0.1,17.508196721311474,56.131147540983605,17.0,83.39344262295083,8.0,0.1,133.0,4.0
2019-01-14 19:00:00,19.0,0.4,17.147540983606557,55.36065573770492,28.0,82.08196721311475,3.0,0.1,168.0,5.0
2019-01-14 20:00:00,24.0,0.8,16.78688524590164,54.59016393442623,37.0,80.77049180327869,3.0,0.3,345.0,8.0
2019-01-14 21:00:00,29.0,1.0,16.42622950819672,53.81967213114754,42.0,79.45901639344262,4.0,0.3,358.0,5.0
2019-01-14 22:00:00,28.0,0.9,16.065573770491802,53.049180327868854,41.0,78.14754098360656,3.0,0.4,350.0,5.0
2019-01-14 23:00:00,28.0,0.5,15.704918032786885,52.278688524590166,38.0,76.8360655737705,3.0,0.2,4.0,5.0
2019-01-15 00:00:00,21.0,0.3,15.344262295081966,51.50819672131148,29.0,75.52459016393442,3.0,0.2,316.0,4.0
2019-01-15 01:00:00,19.0,0.2,14.98360655737705,50.73770491803279,28.0,74.21311475409837,4.0,0.1,45.0,4.0
2019-01-15 02:00:00,16.0,0.2,14.62295081967213,49.9672131147541,25.0,72.90163934426229,7.0,0.2,351.0,4.0
2019-01-15 03:00:00,17.0,0.1,14.262295081967213,49.196721311475414,24.0,71.59016393442623,6.0,0.2,8.0,5.0
2019-01-15 04:00:00,19.0,0.1,13.901639344262295,48.42622950819673,26.0,70.27868852459017,3.0,0.2,8.0,5.0
2019-01-15 05:00:00,15.0,0.1,13.540983606557377,47.65573770491804,20.0,68.9672131147541,3.0,0.2,338.0,5.0
2019-01-15 06:00:00,18.0,0.1,13.180327868852459,46.885245901639344,25.0,67.65573770491804,3.0,0.2,256.0,5.0
2019-01-15 07:00:00,33.0,0.2,12.819672131147541,46.114754098360656,46.0,66.34426229508196,3.0,0.2,256.0,6.0
2019-01-15 08:00:00,30.0,0.3,12.459016393442623,45.34426229508197,45.0,65.03278688524591,3.0,0.1,146.0,12.0
2019-01-15 09:00:00,26.0,0.3,12.098360655737704,44.57377049180328,60.0,63.72131147540984,3.0,0.2,295.0,12.0
2019-01-15 10:00:00,23.0,0.3,11.737704918032787,43.80327868852459,56.0,62.40983606557377,4.0,0.3,291.0,11.0
2019-01-15 11:00:00,24.0,0.2,11.377049180327868,43.0327868852459,54.0,61.09836065573771,7.0,0.2,321.0,8.0
2019-01-15 12:00:00,19.0,0.1,11.01639344262295,42.26229508196721,37.0,59.786885245901644,25.0,0.3,91.0,5.0
2019-01-15 13:00:00,18.0,0.1,10.655737704918032,41.49180327868852,33.0,58.47540983606558,18.0,1.0,104.0,5.0
2019-01-15 14:00:00,11.0,0.1,10.295081967213115,40.721311475409834,18.0,57.16393442622951,35.0,1.2,111.0,4.0
2019-01-15 15:00:00,11.0,0.1,9.934426229508196,39.950819672131146,19.0,55.852459016393446,32.0,1.5,118.0,4.0
2019-01-15 16:00:00,11.0,0.1,9.573770491803279,39.18032786885246,20.0,54.54098360655738,23.0,1.2,113.0,4.0
2019-01-15 17:00:00,12.0,0.1,9.21311475409836,38.40983606557377,17.0,53.22950819672131,13.0,0.6,127.0,4.0
2019-01-15 18:00:00,14.0,0.1,8.852459016393443,37.63934426229508,20.0,51.91803278688525,3.0,0.2,192.0,4.0
2019-01-15 19:00:00,18.0,0.2,8.491803278688524,36.868852459016395,25.0,50.606557377049185,3.0,0.1,193.0,5.0
2019-01-15 20:00:00,26.0,0.5,8.131147540983607,36.09836065573771,36.0,49.29508196721312,3.0,0.1,193.0,6.0
2019-01-15 21:00:00,35.0,1.3,7.770491803278688,35.32786885245902,51.0,47.98360655737705,4.0,0.3,0.0,7.0
2019-01-15 22:00:00,37.0,0.9,7.409836065573771,34.55737704918033,51.0,46.67213114754099,3.0,0.3,351.0,5.0
2019-01-15 23:00:00,38.0,0.5,7.049180327868854,33.786885245901644,49.0,45.360655737704924,3.0,0.3,2.0,5.0
2019-01-16 00:00:00,36.0,0.4,6.688524590163933,33.016393442622956,46.0,44.049180327868854,3.0,0.3,314.0,4.0
2019-01-16 01:00:00,33.0,0.2,6.327868852459016,32.24590163934426,42.0,42.73770491803279,4.0,0.3,285.0,4.0
2019-01-16 02:00:00,30.0,0.1,5.967213114754099,31.475409836065573,38.0,41.42622950819673,3.0,0.3,251.0,5.0
2019-01-16 03:00:00,29.0,0.1,5.606557377049178,30.704918032786885,35.0,40.11475409836066,4.0,0.5,228.0,4.0
2019-01-16 04:00:00,26.0,0.1,5.245901639344261,29.934426229508198,31.0,38.8032786885246,6.0,0.6,235.0,5.0
2019-01-16 05:00:00,29.0,0.1,4.885245901639344,29.16393442622951,33.0,37.491803278688536,3.0,0.4,224.0,5.0
2019-01-16 06:00:00,28.0,0.1,4.524590163934427,28.393442622950822,33.0,36.18032786885246,3.0,0.2,223.0,5.0
2019-01-16 07:00:00,30.0,0.1,4.163934426229506,27.622950819672134,39.0,34.868852459016395,3.0,0.5,223.0,8.0
2019-01-16 08:00:00,39.0,0.2,3.803278688524589,26.852459016393446,57.0,33.55737704918033,3.0,0.4,232.0,11.0
2019-01-16 09:00:00,57.0,0.2,3.442622950819672,26.08196721311476,81.0,32.24590163934427,5.0,0.9,226.0,11.0
2019-01-16 10:00:00,55.0,0.2,3.081967213114755,25.31147540983607,75.0,30.934426229508205,5.0,1.2,231.0,9.0
2019-01-16 11:00:00,46.0,0.1,2.721311475409834,24.540983606557376,70.0,29.62295081967214,6.0,0.8,230.0,9.0
2019-01-16 12:00:00,48.0,0.1,2.360655737704917,23.770491803278688,70.0,28.311475409836078,23.0,0.5,213.0,6.0
2019-01-16 13:00:00,35.0,0.1,2.0,23.0,47.0,27.0,32.0,0.3,144.0,3.0
2019-01-16 14:00:00,39.0,0.1,7.0,34.0,52.0,44.0,32.0,1.3,117.0,3.0
2019-01-16 15:00:00,29.0,0.3,2.0,19.0,39.0,22.0,53.0,2.3,113.0,3.0
2019-01-16 16:00:00,23.0,0.2,2.0,19.0,32.0,22.0,46.0,1.3,116.0,3.0
2019-01-16 17:00:00,23.0,0.2,2.0,26.0,31.0,29.0,38.0,0.4,143.0,3.0
2019-01-16 18:00:00,23.0,0.5,9.0,59.0,34.0,73.0,8.0,0.2,52.0,3.0
2019-01-16 19:00:00,38.0,0.4,7.0,58.0,49.0,68.0,8.0,0.9,5.0,3.0
2019-01-16 20:00:00,39.0,0.4,2.0,47.0,53.0,51.0,9.0,0.5,31.0,3.0
2019-01-16 21:00:00,42.0,0.3,4.0,48.0,54.0,54.0,4.0,0.2,357.0,3.0
2019-01-16 22:00:00,51.0,0.2,61.0,55.0,69.0,149.0,5.0,0.2,266.0,3.0
2019-01-16 23:00:00,60.0,0.1,78.0,49.0,84.0,168.0,4.0,0.2,266.0,3.0
2019-01-17 00:00:00,52.0,0.1,45.0,42.0,63.0,111.0,4.0,0.3,254.0,3.0
2019-01-17 01:00:00,51.0,0.1,6.0,35.0,59.0,43.0,4.0,0.2,258.0,3.0
2019-01-17 02:00:00,44.0,0.1,2.0,20.0,51.0,23.0,18.0,0.2,246.0,3.0
2019-01-17 03:00:00,38.0,0.1,2.0,16.0,45.0,19.0,17.0,0.2,197.0,3.0
2019-01-17 04:00:00,39.0,0.1,2.0,14.0,45.0,17.0,15.0,0.3,218.0,3.0
2019-01-17 05:00:00,34.0,0.1,2.0,14.0,39.0,17.0,13.0,0.2,325.0,3.0
2019-01-17 06:00:00,24.0,0.1,2.0,16.0,29.0,19.0,14.0,0.6,253.0,3.0
2019-01-17 07:00:00,24.0,0.1,4.0,29.0,29.0,36.0,3.0,0.8,282.0,3.0
2019-01-17 08:00:00,27.0,0.1,16.0,33.0,41.0,56.0,3.0,0.7,275.0,3.0
2019-01-17 09:00:00,32.0,0.1,21.0,35.0,53.0,67.0,3.0,0.4,273.0,3.0
2019-01-17 10:00:00,39.0,0.1,20.0,33.0,63.0,64.0,4.0,1.0,247.0,3.0
2019-01-17 11:00:00,38.0,0.1,12.0,31.0,56.0,49.0,5.0,0.8,245.0,3.0
2019-01-17 12:00:00,36.0,0.1,16.0,30.0,58.0,53.0,8.0,0.7,248.0,3.0
2019-01-17 13:00:00,41.0,0.1,11.0,28.0,61.0,44.0,14.0,0.8,252.0,3.0
2019-01-17 14:00:00,34.0,0.1,4.0,22.0,48.0,29.0,30.0,0.7,242.0,3.0
2019-01-17 15:00:00,31.0,0.1,2.0,19.0,42.0,21.0,32.0,0.6,225.0,3.0
2019-01-17 16:00:00,38.0,0.1,5.0,34.0,64.0,41.0,10.0,0.3,227.0,3.0
2019-01-17 17:00:00,43.0,0.1,2.0,33.0,59.0,37.0,7.0,0.2,229.0,3.0
2019-01-17 18:00:00,51.0,0.1,14.0,46.0,102.0,67.0,3.0,0.2,221.0,3.0
2019-01-17 19:00:00,64.0,0.2,50.0,51.0,114.0,127.0,4.0,0.2,216.0,3.0
2019-01-17 20:00:00,71.0,0.1,12.0,45.0,92.0,64.0,6.0,0.2,235.0,3.0
2019-01-17 21:00:00,77.0,0.2,76.0,60.0,107.0,176.0,5.0,0.2,244.0,3.0
2019-01-17 22:00:00,72.0,0.3,84.0,56.0,100.0,185.0,4.0,0.2,331.0,3.0
2019-01-17 23:00:00,54.0,0.1,70.0,55.0,72.0,162.0,4.0,0.3,340.0,3.0
2019-01-18 00:00:00,48.0,0.1,87.0,54.0,71.0,187.0,3.0,0.2,316.0,3.0
2019-01-18 01:00:00,20.0,0.1,13.0,38.0,28.0,57.0,9.0,0.5,346.0,3.0
2019-01-18 02:00:00,13.0,0.1,2.0,14.0,16.0,17.0,31.0,0.4,332.0,3.0
2019-01-18 03:00:00,8.0,0.1,2.0,6.0,10.0,9.0,39.0,0.3,288.0,3.0
2019-01-18 04:00:00,6.0,0.1,2.0,3.0,9.0,6.0,41.0,0.5,268.0,3.0
2019-01-18 05:00:00,8.0,0.1,2.0,9.0,12.0,12.0,25.0,0.2,192.0,3.0
2019-01-18 06:00:00,12.0,0.1,4.0,21.0,19.0,27.0,6.0,0.2,238.0,3.0
2019-01-18 07:00:00,9.0,0.1,2.0,28.0,19.0,31.0,3.0,0.3,263.0,3.0
2019-01-18 08:00:00,14.0,0.1,44.0,38.0,34.0,106.0,3.0,0.5,236.0,3.0
2019-01-18 09:00:00,26.0,0.1,78.0,42.0,54.0,161.0,3.0,1.2,233.0,4.0
2019-01-18 10:00:00,19.0,0.1,25.0,29.0,35.0,68.0,11.0,0.9,265.0,3.0
2019-01-18 11:00:00,18.0,0.1,10.0,25.0,34.0,41.0,20.0,0.8,235.0,3.0
2019-01-18 12:00:00,14.0,0.1,2.0,18.0,29.0,21.0,31.0,0.4,260.0,3.0
2019-01-18 13:00:00,13.0,0.1,2.0,11.0,24.0,15.0,40.0,0.3,221.0,3.0
2019-01-18 14:00:00,21.0,0.1,10.0,22.0,40.0,37.0,32.0,0.6,132.0,3.0
2019-01-18 15:00:00,15.0,0.1,2.0,16.0,31.0,19.0,36.0,1.3,134.0,3.0
2019-01-18 16:00:00,9.0,0.2,2.0,20.0,29.0,23.0,28.0,0.3,130.0,3.0
2019-01-18 17:00:00,12.0,0.2,2.0,23.0,26.0,27.0,28.0,0.4,218.0,3.0
2019-01-18 18:00:00,15.0,0.2,2.0,20.0,29.0,23.0,30.0,0.4,239.0,3.0
2019-01-18 19:00:00,16.0,0.1,2.0,19.0,24.0,21.0,30.0,0.3,250.0,3.0
2019-01-18 20:00:00,21.0,0.1,2.0,29.0,27.0,32.0,19.0,0.2,264.0,3.0
2019-01-18 21:00:00,28.0,0.1,16.0,48.0,44.0,73.0,3.0,0.3,289.0,3.0
2019-01-18 22:00:00,34.0,0.1,28.0,50.0,49.0,92.0,3.0,0.4,341.0,3.0
2019-01-18 23:00:00,30.0,0.1,5.0,43.0,42.0,50.0,4.0,0.5,327.0,3.0
2019-01-19 00:00:00,27.0,0.1,2.0,33.0,38.0,36.0,8.0,0.4,309.0,3.0
2019-01-19 01:00:00,23.0,0.1,2.0,25.0,32.0,28.0,11.0,0.4,301.0,3.0
2019-01-19 02:00:00,14.0,0.1,2.0,12.0,19.0,15.0,24.0,0.5,257.0,3.0
2019-01-19 03:00:00,11.0,0.1,2.0,9.0,16.0,12.0,29.0,0.4,285.0,3.0
2019-01-19 04:00:00,9.0,0.1,2.0,3.0,11.0,6.0,38.0,0.8,277.0,3.0
2019-01-19 05:00:00,9.0,0.1,2.0,3.0,11.0,6.0,38.0,0.8,274.0,3.0
2019-01-19 06:00:00,11.0,0.1,2.0,7.0,17.0,10.0,20.0,1.4,229.0,3.0
2019-01-19 07:00:00,11.0,0.1,2.0,12.0,16.0,15.0,16.0,0.8,250.0,3.0
2019-01-19 08:00:00,13.0,0.1,2.0,18.0,22.0,21.0,12.0,0.3,266.0,3.0
2019-01-19 09:00:00,15.0,0.1,2.0,20.0,24.0,23.0,17.0,0.7,292.0,3.0
2019-01-19 10:00:00,17.0,0.1,3.0,20.0,27.0,25.0,19.0,0.8,249.0,3.0
2019-01-19 11:00:00,18.0,0.1,2.0,13.0,27.0,16.0,30.0,1.4,234.0,3.0
2019-01-19 12:00:00,14.0,0.1,2.0,10.0,21.0,13.0,38.0,1.2,240.0,3.0
2019-01-19 13:00:00,10.0,0.1,2.0,3.0,15.0,6.0,56.0,0.7,211.0,3.0
2019-01-19 14:00:00,13.0,0.1,2.0,5.0,18.0,8.0,50.0,0.4,135.0,3.0
2019-01-19 15:00:00,17.0,0.1,2.0,14.0,22.0,17.0,38.0,0.6,173.0,3.0
2019-01-19 16:00:00,15.0,0.2,2.0,13.0,19.0,16.0,45.0,0.5,227.0,3.0
2019-01-19 17:00:00,11.0,0.2,2.0,4.0,18.0,7.0,67.0,0.9,219.0,3.0
2019-01-19 18:00:00,14.0,0.2,2.0,7.0,18.0,10.0,55.0,0.9,232.0,3.0
2019-01-19 19:00:00,16.0,0.2,2.0,10.0,20.0,13.0,50.0,0.6,258.0,3.0
2019-01-19 20:00:00,18.0,0.1,2.0,14.0,22.0,17.0,42.0,1.3,246.0,3.0
2019-01-19 21:00:00,23.0,0.1,2.0,19.0,27.0,22.0,24.0,0.7,231.0,3.0
2019-01-19 22:00:00,32.0,0.1,2.0,36.0,40.0,39.0,9.0,0.6,229.0,3.0
2019-01-19 23:00:00,27.0,0.1,2.0,24.0,32.0,26.0,22.0,0.4,222.0,3.0
2019-01-20 00:00:00,19.0,0.2,2.0,7.0,22.0,10.0,43.0,0.3,255.0,3.0
2019-01-20 01:00:00,16.0,0.2,2.0,5.0,21.0,8.0,40.0,0.5,242.0,3.0
2019-01-20 02:00:00,21.0,0.2,2.0,5.0,23.0,7.0,38.0,0.6,233.0,3.0
2019-01-20 03:00:00,31.0,0.1,2.0,9.0,33.0,12.0,28.0,0.9,227.0,3.0
2019-01-20 04:00:00,31.0,0.1,2.0,8.0,34.0,11.0,29.0,0.8,224.0,3.0
2019-01-20 05:00:00,24.0,0.1,2.0,5.0,26.0,8.0,37.0,0.9,241.0,3.0
2019-01-20 06:00:00,25.0,0.1,2.0,5.0,27.0,8.0,31.0,1.0,236.0,3.0
2019-01-20 07:00:00,23.0,0.1,2.0,9.0,24.0,12.0,22.0,1.1,228.0,3.0
2019-01-20 08:00:00,14.0,0.1,2.0,12.0,16.0,16.0,15.0,0.3,205.0,3.0
2019-01-20 09:00:00,15.0,0.1,2.0,18.0,19.0,21.0,11.0,0.8,45.0,3.0
2019-01-20 10:00:00,20.0,0.1,3.0,13.0,23.0,16.0,30.0,2.4,53.0,3.0
2019-01-20 11:00:00,16.0,0.2,2.0,13.0,18.0,16.0,32.0,2.0,51.0,3.0
2019-01-20 12:00:00,12.0,0.2,2.0,14.0,15.0,17.0,29.0,1.3,53.0,3.0
2019-01-20 13:00:00,11.0,0.2,2.0,11.0,12.0,14.0,29.0,0.2,333.0,3.0
2019-01-20 14:00:00,12.0,0.2,4.0,15.0,14.0,21.0,24.0,0.6,118.0,3.0
2019-01-20 15:00:00,11.0,0.1,11.0,19.0,13.0,35.0,17.0,1.0,113.0,3.0
2019-01-20 16:00:00,7.0,0.1,2.0,11.0,8.0,14.0,29.0,0.8,111.0,3.0
2019-01-20 17:00:00,5.0,0.1,2.0,14.0,7.0,17.0,22.0,0.2,121.0,3.0
2019-01-20 18:00:00,7.0,0.2,5.0,23.0,10.0,31.0,15.0,0.2,232.0,3.0
2019-01-20 19:00:00,9.0,0.2,2.0,6.0,19.0,9.0,45.0,2.1,74.0,3.0
2019-01-20 20:00:00,9.0,0.2,2.0,9.0,21.0,12.0,44.0,1.5,55.0,3.0
2019-01-20 21:00:00,10.0,0.3,2.0,13.0,18.0,16.0,37.0,0.4,19.0,3.0
2019-01-20 22:00:00,13.0,0.2,2.0,16.0,18.0,19.0,29.0,0.3,311.0,3.0
2019-01-20 23:00:00,16.0,0.1,2.0,32.0,21.0,35.0,5.0,0.2,239.0,3.0
2019-01-21 00:00:00,8.0,0.1,2.0,18.0,9.0,21.0,33.0,0.4,317.0,3.0
2019-01-21 01:00:00,2.0,0.1,2.0,3.0,2.0,6.0,55.0,0.5,279.0,3.0
2019-01-21 02:00:00,2.0,0.1,2.0,3.0,3.0,6.0,49.0,0.4,260.0,3.0
2019-01-21 03:00:00,1.0,0.1,2.0,3.0,3.0,6.0,52.0,0.4,302.0,3.0
2019-01-21 04:00:00,2.0,0.1,2.0,3.0,3.0,6.0,48.0,0.4,316.0,3.0
2019-01-21 05:00:00,3.0,0.1,2.0,3.0,5.0,6.0,32.0,0.2,317.0,3.0
2019-01-21 06:00:00,5.0,0.1,3.0,14.0,8.0,18.0,10.0,0.2,322.0,3.0
2019-01-21 07:00:00,5.0,0.1,8.0,37.0,10.0,50.0,3.0,0.3,273.0,3.0
2019-01-21 08:00:00,15.0,0.1,52.0,44.0,31.0,124.0,3.0,1.0,254.0,4.0
2019-01-21 09:00:00,16.0,0.1,55.0,45.0,35.0,128.0,4.0,1.5,243.0,3.0
2019-01-21 10:00:00,8.0,0.1,9.0,24.0,16.0,38.0,17.0,1.3,253.0,4.0
2019-01-21 11:00:00,8.0,0.1,5.0,18.0,18.0,26.0,30.0,1.1,288.0,3.0
2019-01-21 12:00:00,3.0,0.1,2.0,3.0,8.0,6.0,56.0,1.3,9.0,3.0
2019-01-21 13:00:00,2.0,0.1,2.0,3.0,4.0,6.0,62.0,1.5,17.0,3.0
2019-01-21 14:00:00,2.0,0.1,3.0,14.0,4.0,18.0,45.0,1.6,85.0,3.0
2019-01-21 15:00:00,2.0,0.3,3.0,9.0,4.0,13.0,49.0,1.5,108.0,3.0
2019-01-21 16:00:00,3.0,0.3,2.0,8.0,9.0,11.0,51.0,0.5,103.0,3.0
2019-01-21 17:00:00,5.0,0.3,2.0,17.0,20.0,20.0,35.0,0.2,136.0,3.0
2019-01-21 18:00:00,7.0,0.3,3.0,29.0,36.0,33.0,18.0,0.1,167.0,3.0
2019-01-21 19:00:00,9.0,0.2,33.0,50.0,23.0,101.0,10.0,0.4,322.0,3.0
